,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,conversationIdStr,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToTweetIdStr,inReplyToUser,source,sourceUrl,sourceLabel,media,_type,taken_from
4,1.7768310000366433e+18,1776831000036643322,https://twitter.com/CardinalHistory/status/1776831000036643322,2024-04-07 04:34:56+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,"Man, the Dome was rockin' tonight! @andybankertv friggin killed it on the PA all night long.  It's hard to believe that anyone ever tried to say this fanbase can't support a football team. @XFLBattlehawks fans do it right! Ka Kaw!!! https://t.co/5of780MxD8",1.0,1.0,10.0,1.0,1.7768310000366433e+18,1776831000036643322,[],[],"[{'id': 347451363, 'id_str': '347451363', 'username': 'andybankertv', 'displayname': 'Andy Banker', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1045437202878976000, 'id_str': '1045437202878976000', 'username': 'XFLBattlehawks', 'displayname': 'St. Louis Battlehawks', '_type': 'snscrape.modules.twitter.UserRef'}]",[],1058.0,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/GKiSVI2XUAAMuFM.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
5,1.7766550699134976e+18,1776655069913497684,https://twitter.com/SaintLouisWBB/status/1776655069913497684,2024-04-06 16:55:51+00:00,"{'id': 361306361, 'id_str': '361306361', 'url': 'https://twitter.com/SaintLouisWBB', 'username': 'SaintLouisWBB', 'displayname': 'Saint Louis WBB', 'rawDescription': ""Twitter of Saint Louis Women's Basketball | 2023 @Atlantic10 Tourney Champions 🏆🏀 | Follow our coaches @coachtillett @jcolloton3 @coachkelsj @tradayja"", 'created': datetime.datetime(2011, 8, 24, 15, 46, 46, tzinfo=datetime.timezone.utc), 'followersCount': 6596, 'friendsCount': 936, 'statusesCount': 13024, 'favouritesCount': 2437, 'listedCount': 62, 'mediaCount': 4272, 'location': 'Saint Louis, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1370219387609825283/1NHJxLvA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/361306361/1606759125', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.slubillikens.com/', 'text': 'slubillikens.com', 'tcourl': 'https://t.co/UCcc3oOYTj'}], '_type': 'snscrape.modules.twitter.User'}",en,"Congratulations @JoshSchertzSLU! Welcome to SLU. We love offense, too.",5.0,9.0,118.0,0.0,1.7766550699134976e+18,1776655069913497684,[],[],"[{'id': 37528657, 'id_str': '37528657', 'username': 'JoshSchertzSLU', 'displayname': 'Josh Schertz', '_type': 'snscrape.modules.twitter.UserRef'}]",[],16007.0,,"{'id': 1776625919702024416, 'id_str': '1776625919702024416', 'url': 'https://twitter.com/SaintLouisMBB/status/1776625919702024416', 'date': datetime.datetime(2024, 4, 6, 15, 0, 2, tzinfo=datetime.timezone.utc), 'user': {'id': 716827128, 'id_str': '716827128', 'url': 'https://twitter.com/SaintLouisMBB', 'username': 'SaintLouisMBB', 'displayname': ""Saint Louis Men's Basketball"", 'rawDescription': 'The Official Twitter Account of Saint Louis University Men’s Basketball. Head Coach @JoshSchertzSLU.', 'created': datetime.datetime(2012, 7, 25, 21, 46, 50, tzinfo=datetime.timezone.utc), 'followersCount': 25400, 'friendsCount': 127, 'statusesCount': 16673, 'favouritesCount': 4200, 'listedCount': 264, 'mediaCount': 5269, 'location': 'Chaifetz Arena', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1605597139714842626/eK1i3-cm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/716827128/1712415968', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://slubillikens.com', 'text': 'slubillikens.com', 'tcourl': 'https://t.co/ITrTAheuol'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'en', 'rawContent': 'OFFICIAL: Josh Schertz is a Saint Louis Billiken.\n\nWe are thrilled to announce Josh Schertz as the next Head Coach of our program.\n\n#SLUBillikens https://t.co/qLDXHSenjq', 'replyCount': 77, 'retweetCount': 314, 'likeCount': 1516, 'quoteCount': 152, 'conversationId': 1776625919702024416, 'conversationIdStr': '1776625919702024416', 'hashtags': ['SLUBillikens'], 'cashtags': [], 'mentionedUsers': [], 'links': [], 'viewCount': 581059, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToTweetIdStr': None, 'inReplyToUser': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'media': {'photos': [{'url': 'https://pbs.twimg.com/media/GKfX21_XYAANSfH.jpg'}], 'videos': [], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
6,1.7766259197020244e+18,1776625919702024416,https://twitter.com/SaintLouisMBB/status/1776625919702024416,2024-04-06 15:00:02+00:00,"{'id': 716827128, 'id_str': '716827128', 'url': 'https://twitter.com/SaintLouisMBB', 'username': 'SaintLouisMBB', 'displayname': ""Saint Louis Men's Basketball"", 'rawDescription': 'The Official Twitter Account of Saint Louis University Men’s Basketball. Head Coach @JoshSchertzSLU.', 'created': datetime.datetime(2012, 7, 25, 21, 46, 50, tzinfo=datetime.timezone.utc), 'followersCount': 25400, 'friendsCount': 127, 'statusesCount': 16673, 'favouritesCount': 4200, 'listedCount': 264, 'mediaCount': 5269, 'location': 'Chaifetz Arena', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1605597139714842626/eK1i3-cm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/716827128/1712415968', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://slubillikens.com', 'text': 'slubillikens.com', 'tcourl': 'https://t.co/ITrTAheuol'}], '_type': 'snscrape.modules.twitter.User'}",en,"OFFICIAL: Josh Schertz is a Saint Louis Billiken.

We are thrilled to announce Josh Schertz as the next Head Coach of our program.

#SLUBillikens https://t.co/qLDXHSenjq",77.0,314.0,1516.0,152.0,1.7766259197020244e+18,1776625919702024416,['SLUBillikens'],[],[],[],581059.0,,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/GKfX21_XYAANSfH.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
7,1.776746866119463e+18,1776746866119462942,https://twitter.com/CardinalHistory/status/1776746866119462942,2024-04-06 23:00:37+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,@SaintLouisWBB @JoshSchertzSLU Welcome to the Lou.,0.0,0.0,0.0,0.0,1.7766550699134976e+18,1776655069913497684,[],[],"[{'id': 361306361, 'id_str': '361306361', 'username': 'SaintLouisWBB', 'displayname': 'Saint Louis WBB', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 37528657, 'id_str': '37528657', 'username': 'JoshSchertzSLU', 'displayname': 'Josh Schertz', '_type': 'snscrape.modules.twitter.UserRef'}]",[],61.0,,,,,1.7766550699134976e+18,1776655069913497684,"{'id': 361306361, 'id_str': '361306361', 'username': 'SaintLouisWBB', 'displayname': 'Saint Louis WBB', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
8,1.7766623263362337e+18,1776662326336233836,https://twitter.com/CardinalHistory/status/1776662326336233836,2024-04-06 17:24:42+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,Excited to be going to the #Battlehawks game tonight.,0.0,0.0,2.0,0.0,1.7766623263362337e+18,1776662326336233836,['Battlehawks'],[],[],[],231.0,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
9,1.7759738020415493e+18,1775973802041549206,https://twitter.com/CardinalHistory/status/1775973802041549206,2024-04-04 19:48:45+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,Let's do this! ##STLCARDS #HomeOpener #OpeningDay https://t.co/aQYQPhCh87,0.0,4.0,44.0,0.0,1.7759738020415493e+18,1775973802041549206,"['STLCARDS', 'HomeOpener', 'OpeningDay']",[],[],[],1057.0,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/GKWGwkvW4AA06-L.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
10,1.7753736830217423e+18,1775373683021742330,https://twitter.com/Cardinals/status/1775373683021742330,2024-04-03 04:04:05+00:00,"{'id': 52847728, 'id_str': '52847728', 'url': 'https://twitter.com/Cardinals', 'username': 'Cardinals', 'displayname': 'St. Louis Cardinals', 'rawDescription': '11-time World Series Champions | #STLCards\nContest Rules:  https://t.co/yho4OxeIGG', 'created': datetime.datetime(2009, 7, 1, 20, 54, 6, tzinfo=datetime.timezone.utc), 'followersCount': 1440401, 'friendsCount': 887, 'statusesCount': 75425, 'favouritesCount': 16147, 'listedCount': 7326, 'mediaCount': 38569, 'location': 'Busch Stadium', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1772992759412002816/qnvseEWm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/52847728/1711549390', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://atmlb.com/2zyo9ce', 'text': 'atmlb.com/2zyo9ce', 'tcourl': 'https://t.co/yho4OxeIGG'}, {'url': 'http://cardinals.com/', 'text': 'cardinals.com', 'tcourl': 'https://t.co/m4b9b5kgE2'}], '_type': 'snscrape.modules.twitter.User'}",en,"That's a series winner!!

#ForTheLou https://t.co/yIHBompun6",119.0,513.0,4834.0,68.0,1.7753736830217423e+18,1775373683021742330,['ForTheLou'],[],[],[],163181.0,,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/GKNkvCCWAAAY0HH.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
11,1.7753758467122465e+18,1775375846712246412,https://twitter.com/CardinalHistory/status/1775375846712246412,2024-04-03 04:12:41+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",qme,@Cardinals https://t.co/9P5RZDDO98,0.0,0.0,10.0,0.0,1.7753736830217423e+18,1775373683021742330,[],[],"[{'id': 52847728, 'id_str': '52847728', 'username': 'Cardinals', 'displayname': 'St. Louis Cardinals', '_type': 'snscrape.modules.twitter.UserRef'}]",[],501.0,,,,,1.7753736830217423e+18,1775373683021742330,"{'id': 52847728, 'id_str': '52847728', 'username': 'Cardinals', 'displayname': 'St. Louis Cardinals', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/GKNm7KfWQAIVtwi.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
12,1.775361243814957e+18,1775361243814957059,https://twitter.com/CardinalHistory/status/1775361243814957059,2024-04-03 03:14:39+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,They were found in Cincinnati later that day.,1.0,0.0,1.0,0.0,1.775361243814957e+18,1775361243814957059,[],[],[],[],445.0,,"{'id': 1775284674354364670, 'id_str': '1775284674354364670', 'url': 'https://twitter.com/FOX19/status/1775284674354364670', 'date': datetime.datetime(2024, 4, 2, 22, 10, 24, tzinfo=datetime.timezone.utc), 'user': {'id': 13224032, 'id_str': '13224032', 'url': 'https://twitter.com/FOX19', 'username': 'FOX19', 'displayname': 'FOX19 NOW', 'rawDescription': 'The official account of FOX19 NOW, WXIX-TV in Cincinnati, OH. Content shared via tweets to @fox19 may be republished online or on air', 'created': datetime.datetime(2008, 2, 7, 22, 22, 12, tzinfo=datetime.timezone.utc), 'followersCount': 151104, 'friendsCount': 8798, 'statusesCount': 333229, 'favouritesCount': 3813, 'listedCount': 1059, 'mediaCount': 79379, 'location': 'Cincinnati, OH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1493060663001985035/t72jSSsa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/13224032/1671125204', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.FOX19NOW.com', 'text': 'FOX19NOW.com', 'tcourl': 'https://t.co/ExCGMCxp2P'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'en', 'rawContent': 'Woah! This video from the University of Kentucky shows what appears to be a student being blown over as a storm hit campus.\nStudent Blown Over FB.mp4 https://t.co/XJRyqPZPTN', 'replyCount': 8, 'retweetCount': 13, 'likeCount': 111, 'quoteCount': 3, 'conversationId': 1775284674354364670, 'conversationIdStr': '1775284674354364670', 'hashtags': [], 'cashtags': [], 'mentionedUsers': [], 'links': [], 'viewCount': 39290, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToTweetIdStr': None, 'inReplyToUser': None, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>', 'sourceUrl': 'https://twitter.com', 'sourceLabel': 'TweetDeck Web App', 'media': {'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1775284604145991680/pu/img/ntL6SHHcl3hfWG9U.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 632000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/320x400/iPCHBjjawxnXP6eV.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 950000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/480x600/gsd9SH8qtl9_iv8Y.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 2176000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/720x900/KbRr5bu80v6c6tJR.mp4?tag=12'}], 'duration': 16833, 'views': None}], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
13,1.7752846743543647e+18,1775284674354364670,https://twitter.com/FOX19/status/1775284674354364670,2024-04-02 22:10:24+00:00,"{'id': 13224032, 'id_str': '13224032', 'url': 'https://twitter.com/FOX19', 'username': 'FOX19', 'displayname': 'FOX19 NOW', 'rawDescription': 'The official account of FOX19 NOW, WXIX-TV in Cincinnati, OH. Content shared via tweets to @fox19 may be republished online or on air', 'created': datetime.datetime(2008, 2, 7, 22, 22, 12, tzinfo=datetime.timezone.utc), 'followersCount': 151104, 'friendsCount': 8798, 'statusesCount': 333229, 'favouritesCount': 3813, 'listedCount': 1059, 'mediaCount': 79379, 'location': 'Cincinnati, OH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1493060663001985035/t72jSSsa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/13224032/1671125204', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.FOX19NOW.com', 'text': 'FOX19NOW.com', 'tcourl': 'https://t.co/ExCGMCxp2P'}], '_type': 'snscrape.modules.twitter.User'}",en,"Woah! This video from the University of Kentucky shows what appears to be a student being blown over as a storm hit campus.
Student Blown Over FB.mp4 https://t.co/XJRyqPZPTN",8.0,13.0,111.0,3.0,1.7752846743543647e+18,1775284674354364670,[],[],[],[],39290.0,,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",https://twitter.com,TweetDeck Web App,"{'photos': [], 'videos': [{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1775284604145991680/pu/img/ntL6SHHcl3hfWG9U.jpg', 'variants': [{'contentType': 'video/mp4', 'bitrate': 632000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/320x400/iPCHBjjawxnXP6eV.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 950000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/480x600/gsd9SH8qtl9_iv8Y.mp4?tag=12'}, {'contentType': 'video/mp4', 'bitrate': 2176000, 'url': 'https://video.twimg.com/ext_tw_video/1775284604145991680/pu/vid/avc1/720x900/KbRr5bu80v6c6tJR.mp4?tag=12'}], 'duration': 16833, 'views': None}], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
14,1.774978555509867e+18,1774978555509866980,https://twitter.com/jmjones/status/1774978555509866980,2024-04-02 01:53:59+00:00,"{'id': 14084588, 'id_str': '14084588', 'url': 'https://twitter.com/jmjones', 'username': 'jmjones', 'displayname': 'Jeff Jones', 'rawDescription': 'I cover the St. Louis Cardinals for the @bellevillenewsd. Everything else is a take specially designed for you.', 'created': datetime.datetime(2008, 3, 5, 19, 25, 14, tzinfo=datetime.timezone.utc), 'followersCount': 19665, 'friendsCount': 1384, 'statusesCount': 82369, 'favouritesCount': 21869, 'listedCount': 424, 'mediaCount': 5604, 'location': 'St Louis, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1512128739144044558/JSEzlqep_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14084588/1502996120', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",en,Willson Contreras put a ball behind a palm tree. 3-0 Cardinals,2.0,0.0,39.0,0.0,1.774978555509867e+18,1774978555509866980,[],[],[],[],3324.0,,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
15,1.7749790032809782e+18,1774979003280978087,https://twitter.com/CardinalHistory/status/1774979003280978087,2024-04-02 01:55:46+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,"@jmjones I saw this tweet 30 seconds before I watched it happen on my tv. 

🤷‍♂️🤪🤷‍♂️",0.0,0.0,0.0,0.0,1.774978555509867e+18,1774978555509866980,[],[],"[{'id': 14084588, 'id_str': '14084588', 'username': 'jmjones', 'displayname': 'Jeff Jones', '_type': 'snscrape.modules.twitter.UserRef'}]",[],109.0,,,,,1.774978555509867e+18,1774978555509866980,"{'id': 14084588, 'id_str': '14084588', 'username': 'jmjones', 'displayname': 'Jeff Jones', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
16,1.7742991686573553e+18,1774299168657355203,https://twitter.com/CardinalHistory/status/1774299168657355203,2024-03-31 04:54:21+00:00,"{'id': 178382076, 'id_str': '178382076', 'url': 'https://twitter.com/CardinalHistory', 'username': 'CardinalHistory', 'displayname': 'Wade F⚾️rrester', 'rawDescription': '#STLCards fan since the day I was born.', 'created': datetime.datetime(2010, 8, 14, 16, 26, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3100, 'friendsCount': 4269, 'statusesCount': 16219, 'favouritesCount': 24615, 'listedCount': 87, 'mediaCount': 4764, 'location': 'Overland, MO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407687453243281415/cHgf_Ee__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178382076/1651449920', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://www.facebook.com/OnThisDayInCardinalNation', 'text': 'facebook.com/OnThisDayInCar…', 'tcourl': 'https://t.co/0W8YanR3wX'}], '_type': 'snscrape.modules.twitter.User'}",en,That's a Winner!!! #STLCards https://t.co/xv4jIBAr6z,0.0,0.0,35.0,0.0,1.7742991686573553e+18,1774299168657355203,['STLCards'],[],[],[],1415.0,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/GJ-TsMTXQAAoRK7.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet,178382076
